layer,expert,expert_label,mean_activation_correct,mean_activation_incorrect,success_delta,delta_height,delta_position,delta_rotation,delta_ordering
5,78,L5_E78,5.091256783740355,5.102663741861298,-0.0114069581209435,0.004650679581305717,0.0030367851257322442,-0.002005609503963335,-0.009894263744354426
35,20,L35_E20,5.07108482039801,5.082495038724663,-0.011410218326653343,-0.004266444374533052,0.004409281412760535,0.015140131900184706,-0.02128364443778974
15,120,L15_E120,5.46974791158544,5.481175320602978,-0.01142740901753836,-0.023821273270775656,-0.023990770975748532,0.011865613753335502,0.0036608457565314723
11,118,L11_E118,4.629870263656767,4.641315828597666,-0.011445564940898656,-0.0044715062660332094,-0.009011631011962784,-0.024797896544138887,0.015795493125914994
19,77,L19_E77,4.724111972468914,4.735565997286385,-0.011454024817471264,0.011502873371629363,-0.006560560862223674,-0.01814002844325291,-0.019187819957733332
0,62,L0_E62,4.864152091564518,4.875613533134843,-0.011461441570324915,0.005862711107029739,0.00836657206217506,-0.028214020687236996,-0.018786567449569525
14,30,L14_E30,4.712710054794161,4.724175590336523,-0.011465535542361849,-0.006877520505120138,-0.004686908721923899,0.00903908307092216,-0.0457686543464666
26,25,L26_E25,4.492268109085536,4.503743396554902,-0.011475287469365547,0.0017242948798568136,-0.0028495407104491832,-0.014414311501017352,-0.013488370180129827
15,36,L15_E36,5.176285408511021,5.187781737400935,-0.011496328889914587,0.0036102656055900795,-0.02349814097086611,0.004772627562807941,-0.007944273948670144
42,54,L42_E54,4.610269173537151,4.621766149399671,-0.011496975862520742,-0.025780284229447226,-0.0164217503865558,-0.012531113206295075,-0.029245102405547563
2,31,L2_E31,4.788743396796803,4.800245072929357,-0.011501676132554373,-0.028843088185086074,0.029944451649983606,-0.011801630781408612,0.015010255575180764
37,78,L37_E78,5.322517343086772,5.334042244531638,-0.011524901444865954,-0.004651896217289675,0.023213303883871106,0.009113616064975183,-0.04400008320808446
16,51,L16_E51,4.880619894159903,4.8921555691339496,-0.011535674974046728,-0.0034555538612250913,-0.013895613352457481,-0.008187391256031518,-0.007248300313949407
4,3,L4_E3,4.608064627883458,4.61961379258529,-0.011549164701832204,-0.020659014582633972,-0.0031875546773276753,-0.0032819770930103687,-0.029655480384827015
12,90,L12_E90,4.927632449877144,4.939194152985129,-0.011561703107984656,0.0042227594291466275,0.013098080952961944,0.005769438910902203,-0.023354214429854636
45,91,L45_E91,5.376365704111533,5.387946130439988,-0.011580426328454685,-0.017922582871773507,0.005672887166340956,0.007386752387933626,-0.028225952386856434
42,25,L42_E25,4.644609186908986,4.65619310009041,-0.01158391318142371,-0.0072101862991553745,0.0002814865112297227,-0.0018162319534704707,-0.03333859443664533
26,80,L26_E80,4.606674062143458,4.618271122808042,-0.011597060664583658,-0.01481605978573075,-0.007404047648112311,-0.02047671769794679,-0.03300595879554802
16,16,L16_E16,5.368428556045683,5.380049943126564,-0.011621387080881007,-0.01508465584586638,0.003922856648762796,-0.020628602881180846,-0.001582115888595581
35,19,L35_E19,5.020421160329686,5.03204907222735,-0.011627911897663878,-0.02494106573217092,0.006255804697672396,-0.009598469525052167,0.007896268367766801
19,14,L19_E14,5.06039562791881,5.072023841449648,-0.011628213530838316,0.030135793720974746,-0.019925568898519153,-0.041771268635464764,0.03611648678779655
22,45,L22_E45,4.653738243745105,4.66538226405115,-0.011644020306045277,0.0031850504524566503,0.029568735758463305,-0.015750318242791828,-0.044949740171432495
9,118,L9_E118,5.4270655329864805,5.4387395708855975,-0.011674037899116918,-0.0042534707223671475,0.022196210225422952,0.0007604381494354939,0.019085079431533813
2,35,L2_E35,4.762288107730375,4.773985679333027,-0.011697571602652168,-0.012839603073456551,0.00022966384887723734,-0.0078102883539701295,-0.03346399068832451
12,7,L12_E7,4.837964449778641,4.8496807363121,-0.01171628653345902,-0.0005006965468909996,0.016473166147868312,-0.004347031576592109,-0.0038987576961515558
25,20,L25_E20,4.504838872664045,4.516586973515642,-0.011748100851596277,-0.012680411338806152,0.002394282023111316,-0.011282561118142631,-0.03641258478164655
24,8,L24_E8,4.676414725804093,4.688163607415547,-0.011748881611453932,-0.009544275262776125,-0.006951045989990412,-0.009989672585537512,-0.043049401044846114
7,114,L7_E114,4.545787306115178,4.55754015517474,-0.011752849059561754,-0.0013673910323310778,-0.018235251108805528,-0.02249658630605378,0.009445250034332275
4,7,L4_E7,4.691229480327946,4.702985953327804,-0.011756472999858048,0.0023655575864456324,-0.0035182189941407316,-0.012657411265791119,0.001093322038650868
36,5,L36_E5,4.963733252912465,4.975507750559013,-0.011774497646547921,0.0015816960264656288,-0.048175614674886624,0.001930801491988099,-0.016292530298232855
11,93,L11_E93,4.62779441682419,4.639600570385273,-0.011806153561082944,0.006872866960132562,0.014819761912028717,-0.018575690294566627,-0.008614778518676758
39,119,L39_E119,5.212791357890214,5.2246047964064175,-0.011813438516203867,-0.008252991472973648,0.007741661071777095,-0.0014363715523169063,-0.0189336776733402
29,73,L29_E73,4.879860736355923,4.89168690678268,-0.011826170426757265,-0.019257009029388428,-0.03623490651448602,-0.01018727139422726,0.021624052524566117
1,106,L1_E106,4.785420233660405,4.797266832562195,-0.01184659890178974,0.006705842473927248,0.011861489613850473,-0.04130498881925604,0.029806327819824396
45,42,L45_E42,5.05521552869589,5.067066736444581,-0.011851207748691195,-0.03101245708325351,-0.012659168243408736,-0.001941400661803705,0.021143275499343694
13,4,L13_E4,4.881014951384894,4.892867643298912,-0.011852691914017832,-0.029357507824897766,-0.016718343098958144,0.02203736179753335,-0.07802453041076607
20,96,L20_E96,4.691844444463749,4.7037225359658335,-0.011878091502084409,-0.002605120048803755,0.0046578216552735086,-0.04602304257844647,-0.035593473911285756
38,16,L38_E16,4.628655372279705,4.640535506117703,-0.01188013383799813,-0.01057444688151854,-0.0011497815450027815,0.0011402734538972226,-0.014314091205596569
22,19,L22_E19,5.235275622641686,5.247158324838083,-0.011882702196396977,0.00552931164993975,0.047460950215658215,-0.0426986290697462,0.03275468349456734
22,23,L22_E23,4.889999271619438,4.901893322284405,-0.011894050664967182,-0.011621181579196893,8.260091145828596e-05,0.004229096989882386,-0.028724223375320435
31,0,L31_E0,4.460974018172462,4.472882133662501,-0.011908115490038895,-0.026169107240789025,-0.021497084299723745,-0.029587580446611028,0.007059657573699418
41,65,L41_E65,5.235327876440369,5.247254430649671,-0.011926554209302331,0.002502756083712754,-0.0304043579101565,-0.008477563397925714,0.027426803112030385
3,65,L3_E65,4.880263026398008,4.892198339353835,-0.011935312955827726,-0.003412779639749175,0.003187090555827332,-0.012472811498139613,-0.0007938921451566827
2,114,L2_E114,4.662581339921101,4.67452358481876,-0.011942244897658938,-0.023394412854138125,-0.0014319801330566762,-0.021082863473055546,0.006304705142974321
35,21,L35_E21,4.785193278057741,4.797147592971955,-0.01195431491421406,-0.025415239088675712,-0.016008656819662015,0.015891845811877303,-0.048219347000122426
10,67,L10_E67,5.030887117480288,5.042844185462365,-0.011957067982077518,-0.020232083166346726,-0.0012365214029950167,0.012576169089267175,-0.09394821524620056
30,67,L30_E67,5.040555160824615,5.0525467276174485,-0.011991566792833197,-0.005084078978089934,0.0024008814493816644,-0.0645300129003692,0.03165997266769427
19,123,L19_E123,4.81238856646094,4.824389146721882,-0.012000580260941973,-0.004383989993264059,0.0021505228678382338,-0.01706840803748655,0.02857126593589765
5,27,L5_E27,4.545696532372201,4.557704864935731,-0.012008332563530288,-0.01098469776265798,-0.013423048655192282,-0.006096854544522579,-0.010449302196502863
17,98,L17_E98,4.883065686367526,4.8950874622051535,-0.012021775837627757,-0.009690458283705183,-0.008263104756673023,-0.009819096640536706,-0.01659420728683436
25,27,L25_E27,4.67698065125116,4.689008162571834,-0.01202751132067359,-0.015605438281507844,-0.0038937695821132934,-0.01630080373663656,-0.009011459350585227
30,87,L30_E87,5.262229437875275,5.274280482710006,-0.012051044834731073,-0.0011370111914246195,-0.025768750508626148,0.004375145100710576,0.011522501707077026
30,4,L30_E4,5.38497243069186,5.397029914983539,-0.0120574842916783,-0.053029461818582924,-0.02361979166666739,0.018265640526486493,0.048228788375854315
37,61,L37_E61,5.130319373442395,5.142390801356389,-0.012071427913993737,-0.009709090870969384,-0.006264266967773935,-0.0058580521951636655,-0.0011284291744226849
44,103,L44_E103,4.818724131820225,4.830795626177836,-0.012071494357610568,-0.025888557819759406,-0.024160111745198165,-0.011917579592319427,0.022949707508087336
29,57,L29_E57,4.659894829929465,4.671966575061198,-0.012071745131732925,-0.020701517077053033,0.008423519134520774,-0.004044239981133124,-0.05398285388946533
2,39,L2_E39,4.837276647586633,4.8493862263733725,-0.012109578786739128,0.002626889768769125,0.0018492062886563687,-0.00020045774024790575,-0.06440459489822459
28,113,L28_E113,4.8132156334301035,4.825392935188319,-0.012177301758215187,-0.020071942140074128,0.0094666608174645,-0.0032801847708849863,-0.01988433599472028
37,107,L37_E107,4.941709494826817,4.953895603932665,-0.01218610910584772,-0.006995881305021712,0.00912947972615541,-0.011178205933487284,-0.005969798564911422
37,92,L37_E92,4.809939549701048,4.822143596151601,-0.012204046450552397,-0.01634574287077939,-0.013123760223388459,0.0030958819807622717,-0.025877791643142523
5,74,L5_E74,4.780377491866008,4.792588648588761,-0.012211156722752747,-0.01763879113337552,0.02964474995930999,0.003247045634084955,-0.07950865030288767
3,42,L3_E42,5.025852123109421,5.03806646213085,-0.012214339021428877,-0.037818267941474915,-0.0009625307718916787,0.0054200981792646985,0.025636380910873058
15,96,L15_E96,4.450523938282882,4.462744704855725,-0.012220766572842656,-0.010267802021083128,0.009717763264974089,-0.014593006226053973,0.019867843389510753
36,65,L36_E65,4.864546865519911,4.876783509716939,-0.012236644197028745,-0.009785491754026765,-0.027493190765381037,0.016735031939389522,-0.03557571768760681
2,36,L2_E36,4.5408403660991405,4.553100487061568,-0.012260120962427123,0.00045032010358880825,-0.005341332753499017,0.02224350498433747,-0.06581988334655797
39,127,L39_E127,4.9799233899258155,4.9921977527962875,-0.012274362870472011,-0.007959634942166893,-0.002561028798421461,0.010502788058498247,-0.02275464534759486
37,4,L37_E4,4.8901084012324265,4.902386799305179,-0.012278398072752772,-0.025456025319940956,0.005011380513509245,6.037113959322937e-05,-0.0680482208728792
44,52,L44_E52,4.75071393853367,4.762993818940128,-0.012279880406458332,-0.013227527632432512,0.0017003377278648202,-0.004149170298325622,-0.03505249023437518
38,14,L38_E14,4.8278542509173406,4.840163473301508,-0.012309222384167207,-0.013603744261405204,-0.003602231343586837,-0.006660575406592706,-0.01311508417129481
20,77,L20_E77,4.908113149133059,4.920449543956131,-0.01233639482307236,-0.02377403658979116,0.0054864565531413945,0.0030237258526311095,-0.06768144965171796
25,56,L25_E56,5.160208078894285,5.172561377585931,-0.012353298691646586,0.0017089650911445986,0.003203690846761198,0.006245728124651961,-0.026632916927337824
8,13,L8_E13,5.058277068751873,5.0706372867061145,-0.01236021795424147,-0.00666692852973938,-0.028676802317302297,0.009078554939805805,-0.006898301839828314
36,53,L36_E53,4.91515571292084,4.927541404264827,-0.012385691343986593,-0.021977463189293722,-0.01057661056518544,-0.01204861778961952,0.026070946455001298
11,38,L11_E38,4.877365678843885,4.889764565687913,-0.012398886844027679,0.005613913430886797,0.01581389745076489,-0.010788225291067377,-0.06794965267181396
31,112,L31_E112,5.573432572997443,5.585833626048621,-0.012401053051178224,0.01928480320117032,-0.002199071248372597,-0.0162473456901413,-0.001247578859329579
39,71,L39_E71,4.775026864344531,4.787430780787133,-0.012403916442602636,-0.009961520047748529,-0.019660294850667448,0.010374844074249268,-0.04273870587348938
30,59,L30_E59,4.818010164959596,4.830414893236448,-0.012404728276851351,-0.005232214051134498,0.01480162302652932,-0.02574121010930952,-0.009732568264007924
1,5,L1_E5,4.64259404475146,4.655018741071823,-0.012424696320362472,-0.015547224703957419,0.014294897715250166,-0.0053387200623227216,-0.01843304634094256
14,108,L14_E108,4.641578258854328,4.654005186214894,-0.01242692736056572,-0.05150756678160473,0.01628485997517881,-0.023924977110143963,0.00729819536209142
6,26,L6_E26,5.120464112498973,5.132897550844429,-0.012433438345455627,-0.016483045676174868,-0.02602942148844356,-0.014489720787918436,0.002303707599639715
46,42,L46_E42,5.322114637582609,5.334600408739071,-0.0124857711564621,-0.008501139633795951,-0.0006004397074379497,-0.007656285637303029,-0.002329933643341775
7,120,L7_E120,4.936644440830344,4.949133268566833,-0.012488827736489405,-0.000648195252699324,0.03146488825480098,-0.02576102708515382,-0.03755992650985718
20,82,L20_E82,4.848697789824835,4.861203705586718,-0.012505915761882314,-0.021851605352233072,0.010145301818847763,-0.012205203374226592,0.004681605100632424
7,122,L7_E122,4.636273554055998,4.648788865194671,-0.012515311138673546,-0.018891185522079468,0.03976280212402372,-0.02471093336741159,-0.05431280732154864
9,50,L9_E50,4.9235466163937405,4.936064769591775,-0.012518153198034732,-0.0069099804934333875,0.007869116465250237,-0.01826542825029609,-0.03471943736076355
27,113,L27_E113,4.674870118056194,4.687393816817166,-0.01252369876097248,-0.007873287095742754,-0.018989919026693336,-0.012164843709845385,-0.017336410284042536
33,41,L33_E41,4.849000921343813,4.861551991274524,-0.0125510699307112,0.003098067991873954,-0.010775547027588317,-0.006695725415882592,0.02729533314704824
37,124,L37_E124,4.720179198992135,4.732761000311095,-0.012581801318960473,-0.0077111764865760435,-0.00793267567952416,0.006112914336354969,-0.02733932733535749
44,21,L44_E21,4.734471363596397,4.747063357694492,-0.012591994098094972,-0.010388825746143304,-0.023894481658935263,-0.012983642126384254,0.001919919252395097
46,2,L46_E2,5.041507201619668,5.05411127977148,-0.012604078151811748,-0.030279369915232834,-0.016233139038085653,-0.014976321605214338,0.023735338449478505
15,53,L15_E53,4.736021225995357,4.748627149141752,-0.012605923146395526,-0.00024686841403731563,0.018238836924235002,-0.018405966591417133,-0.019680845737457986
41,57,L41_E57,5.0009440101019225,5.013559116567657,-0.012615106465734272,-0.01248386940535351,0.0005898857116699574,0.001537633569617114,-0.07190428972244245
41,34,L41_E34,4.926339097542338,4.938956179347724,-0.012617081805386121,-0.01314680804224544,-0.008227469126382836,0.004141811738934464,-0.04937946200370824
16,61,L16_E61,4.497490061391698,4.510134529509274,-0.012644468117575691,-0.0009857258375953748,-0.010996602376302178,-0.010482226547441797,-0.018530493974685314
35,121,L35_E121,4.698806318906274,4.711484891515113,-0.012678572608838756,-0.013758385006119589,0.005342788696289347,-0.012233613875874738,-0.01628279089927709
14,126,L14_E126,4.989291025860475,5.001982966394329,-0.012691940533853696,-0.006259148611741594,0.04516663869222004,-0.03063136757465834,-0.05295658707618678
45,28,L45_E28,4.600027141004506,4.612750152281694,-0.012723011277188334,-0.005678833407514183,-0.00819025039672816,-0.014288148336243367,-0.006077969074249623
47,114,L47_E114,4.9064570134229,4.919213991898757,-0.012756978475857217,-0.005156708990826431,-0.013136202494303362,-0.002322642426741517,-0.02171089053153974
34,36,L34_E36,4.920713882635136,4.9335110099818,-0.012797127346663828,-0.013236335095236917,0.02969154993693035,-0.004993039265014154,-0.041479265689850386
39,89,L39_E89,4.995173142688109,5.007971175139565,-0.012798032451455832,-0.019949076806797805,-0.014498564402262382,0.017362794332337117,-0.04180380105972237
0,12,L0_E12,4.630230261547731,4.643040210506988,-0.0128099489592568,-0.010860793730792295,-0.00027679443359396316,0.0005254421317788527,-0.03738752007484436
13,22,L13_E22,4.712555531227943,4.725379843376951,-0.012824312149008144,0.0030463355429031225,-0.015862388610839773,-0.006578239432552202,0.002988684177398504
5,80,L5_E80,4.726459342654389,4.739285075146219,-0.012825732491830166,-0.021120165200794183,-0.005278797149658843,-0.020682248107173784,-0.009133833646774114
45,14,L45_E14,4.717125524388681,4.729970962307525,-0.01284543791884385,-0.02928430981495822,-0.021017169952392223,0.009102736648760157,-0.0040169715881352985
2,81,L2_E81,4.866694162387659,4.879553577971698,-0.012859415584038913,-0.004527090226902786,-0.008213075002034387,-0.00022729551582933993,-0.05002504587173462
11,14,L11_E14,4.8614722620142565,4.874336139015529,-0.012863877001272783,-0.01797765931662365,-0.0232628885904953,0.004613004232707496,-0.06012665033340436
4,73,L4_E73,5.159359360685443,5.172223579126058,-0.01286421844061536,-0.018784258295507783,-0.0012428347269697326,0.0004081035915177722,-0.045787078142166315
45,124,L45_E124,4.515145396242048,4.528010350804664,-0.012864954562616049,-0.022935437805512215,-0.014201475779215045,-0.021604590248643696,-0.01280707716941798
22,70,L22_E70,4.714517980518908,4.727383840044206,-0.012865859525298617,0.000530886299469735,0.026694329579671106,0.011019868808880062,-0.034788882732391
8,30,L8_E30,5.218007026332439,5.230873272171786,-0.012866245839346924,0.012846554026884505,0.020430742899576693,-0.0034873914300348474,-0.06547037959098834
38,103,L38_E103,4.668747037944227,4.681614309649005,-0.01286727170477775,-0.012370139360427856,0.012890427907308322,-0.0070008614607024455,-0.06296737194061297
14,6,L14_E6,5.2474738678129595,5.260349972192261,-0.01287610437930109,0.003197740106021918,0.03396357854207377,-0.011436049352612443,-0.03695662021636981
15,81,L15_E81,5.1923515773055575,5.2052312598978,-0.012879682592242148,0.038400863023364984,-0.04392473856608081,-0.04723574822409127,0.026099240779876354
27,28,L27_E28,4.953767087199901,4.966648253310086,-0.012881166110185305,-0.005356426624691046,0.03935700734456393,-0.052220365457367635,-0.05759513974189723
34,95,L34_E95,5.564429844960128,5.577312448750371,-0.012882603790242975,0.014935085002114157,0.006516844431558866,-0.04170882388165165,0.04900717735290527
42,33,L42_E33,4.797409553338985,4.81030131662171,-0.012891763282724789,-0.01258945728049543,-0.021279233296711553,-0.0028279768793204596,-0.01802217960357666
28,97,L28_E97,5.0723185775303605,5.085212607048826,-0.012894029518465189,-0.012540910173864717,-0.008061161041259979,-0.037459892139099615,0.015034711360931041
1,78,L1_E78,5.132338476653146,5.1452333584278325,-0.01289488177468634,-0.0011912259985420448,0.0022743288675943774,-0.021839697110025647,-0.010080695152282715
47,82,L47_E82,5.07995873630637,5.092892002501217,-0.012933266194846915,-0.011132313048138442,-0.011562169392903776,0.0025711718358492064,-0.022637128829956055
26,30,L26_E30,4.674431815005765,4.687380479729694,-0.012948664723928971,-0.001414739033755552,-0.003516699473063767,-0.0015187273945720392,0.008036220073699418
2,103,L2_E103,5.009928712750425,5.022900047110873,-0.012971334360448061,-0.03579639511949839,0.014288260142008902,-0.012883682000009777,-0.03853633999824524
44,56,L44_E56,5.110944219154887,5.1239255758432245,-0.012981356688337442,-0.019548754481708563,-0.00885256449381533,0.02505799448280932,-0.0485588014125824
15,125,L15_E125,4.677559002791301,4.690541469931204,-0.012982467139902809,-0.04770998393788073,0.014921677907307362,0.009670546180323925,-0.07690216898918134
27,58,L27_E58,4.392135520972828,4.4051303002347915,-0.012994779261963352,-0.019578811000375396,-0.04315761566162113,0.009496352128815388,-0.05338464975357038
44,1,L44_E1,4.871390767616801,4.884404140969981,-0.013013373353180313,-0.02170104752568669,-0.020535074869791003,-0.0007927919688981433,-0.04265230894088745
37,103,L37_E103,4.715115636882215,4.7281400591234695,-0.013024422241254108,-0.01596421090995559,-0.01317329406738299,0.007689031592586382,-0.04186655282974261
21,3,L21_E3,4.619851485337361,4.63287968938566,-0.01302820404829852,-0.004945130032651512,-0.027126337687174207,-0.002128111688714185,-0.021407210826873246
32,55,L32_E55,5.050159029441304,5.063188833536512,-0.013029804095207709,-0.013245616765583001,-0.014243602752685547,0.010002078717215035,-0.021683502197265447
36,23,L36_E23,5.05086608924488,5.063906596257136,-0.013040507012256342,-0.006357565522193909,0.006476205190022455,-0.0018505548176008801,-0.03645297884941101
7,88,L7_E88,5.53879188783098,5.551835442865174,-0.013043555034194299,-0.02024867604760594,-0.010562553405761399,-0.015432162243023129,-0.01187118291854894
30,86,L30_E86,4.860496176351415,4.873542412467625,-0.013046236116210252,-0.007695106022498344,0.008048044840495372,-0.009148061275482178,0.052993214130402144
32,47,L32_E47,5.518330640131884,5.531386565205246,-0.013055925073361507,0.009407048716264299,0.0037011528015131745,0.03006991168908968,0.024159532785415827
43,113,L43_E113,5.020585843832186,5.033647626538739,-0.013061782706553338,-0.0046838057391784815,-0.0029425366719566526,-0.0028751283361199143,0.0060807943344114435
45,72,L45_E72,4.883286528068013,4.8963610384376555,-0.013074510369642134,-0.01211472206255948,-0.013650608062744318,-0.020825937128903682,-0.006091338396072565
2,28,L2_E28,4.842446322488312,4.855525455347272,-0.013079132858959674,-0.010475593454697396,-0.012276903788248639,-0.014383619291741034,-0.009419912099838612
1,53,L1_E53,5.301338974792178,5.314418666737534,-0.013079691945356409,-0.0038929318680480662,-0.002448876698811553,-0.012826638263568668,-0.04879605174064583
40,90,L40_E90,5.0449561695061105,5.0580587195712186,-0.013102550065108076,-0.025771596852471212,-0.00910226821899407,0.012930852279327887,-0.06760702133178675
13,52,L13_E52,5.186551721969454,5.199671337038378,-0.01311961506892434,-0.01803929402547766,0.00013479232788071727,-0.00023888495930446396,-0.04002478122711217
8,45,L8_E45,5.259976132081286,5.2730967448307915,-0.013120612749505156,-0.019358620047569275,-0.03224303563435793,-0.011432569277913807,-0.03492894172668404
36,30,L36_E30,5.0036249113555,5.016754667097111,-0.013129755741610794,-0.014208544703090631,-0.001111749013265495,-0.005423573025486128,0.04209420084953308
0,29,L0_E29,4.746310172694744,4.759443860388918,-0.013133687694174334,0.0019236899474091018,-0.005463752746582173,-0.014899762053238952,-0.06375743150710989
2,44,L2_E44,5.015706260605614,5.028843139724986,-0.013136879119372225,-0.021710229270598624,0.015130074818928918,-0.03914782352614754,0.03141017556190473
15,15,L15_E15,5.1745755082309834,5.18772703349391,-0.013151525262926178,-0.02172142442534941,0.0006926472981767517,-0.011034197974622906,-0.011805409193039296
7,77,L7_E77,4.751686370018685,4.7648450044485235,-0.013158634429838223,-0.007861211895942688,0.0003437805175785513,-0.0190672111092951,-0.041773778200148826
30,69,L30_E69,4.703423103483597,4.7165947231560645,-0.013171619672467827,0.0012753036092307823,0.010995349884033168,-0.05567145347595215,-0.005691879987716142
4,57,L4_E57,4.9771992003563605,4.990389168461828,-0.013189968105467464,-0.031029198976123773,0.004369792938232919,0.03444416167443265,-0.06165311932563711
33,63,L33_E63,4.929744375814305,4.942935672492088,-0.013191296677782738,-0.01129994497579645,-0.020901349385579415,-0.015758356504273152,-0.017349219322205123
1,58,L1_E58,5.209511568050574,5.222717549888586,-0.013205981838011915,-0.012400597333908081,-0.013548889160156286,-0.022515401505587285,0.005644732713699696
37,84,L37_E84,4.8553741426751165,4.8685826521653395,-0.013208509490223008,-0.007984020254191648,-0.005937817891439323,-0.03839666383308238,0.007389003038405839
16,27,L16_E27,4.759170777726881,4.77238077622991,-0.013209998503028508,-0.014630299280671721,-0.011694100697835275,0.0015079535936051158,-0.10280154347419757
41,72,L41_E72,4.735861740489997,4.749081791842662,-0.013220051352664797,-0.010522217434995262,-0.0005257479349776162,-0.004519871452398405,-0.017813229560852406
26,32,L26_E32,5.011959382803133,5.025219998630791,-0.013260615827658029,-0.002390110317398886,0.004504477183023603,-0.020922373261368143,0.02315613627433777
30,24,L30_E24,5.209548369492635,5.22281839536584,-0.013270025873205249,0.001651416806613959,0.004464492797851882,-0.016372857386605766,0.028231447935104015
30,113,L30_E113,4.5009292564769785,4.514231849274906,-0.01330259279792756,-0.023622439188115685,-0.026647294362386553,-0.009890037670470697,-0.013840663433074774
2,94,L2_E94,4.880700819563158,4.894012845080832,-0.013312025517674186,-0.028894057168679765,0.009130617777507233,-0.006932992684213879,-0.009848099946975886
6,104,L6_E104,4.596428432086907,4.609745555099436,-0.013317123012528853,0.022219161776935614,-0.015082194010416217,-0.04380694815987063,-0.010857218503951493
14,112,L14_E112,4.494788604207558,4.5081185560960035,-0.013329951888445102,-0.016179510775734762,0.011233577728271271,-0.004606078591263163,-0.005740702152252197
27,120,L27_E120,5.187402758267846,5.200733701520939,-0.013330943253092364,-0.020013079923741905,-0.008005784352620005,0.0077914742001317094,0.0008895337581638074
38,76,L38_E76,5.31758196519153,5.330944442430069,-0.013362477238539228,-0.009506828644695986,0.01194457372029678,0.01494388517580525,0.02568828463554418
39,53,L39_E53,4.876812939596649,4.890175640782385,-0.013362701185736015,-0.011076055905398619,-0.01407892862955773,-0.007385260180423181,-0.00854178071022016
38,1,L38_E1,4.989353888105638,5.002724328567352,-0.013370440461713429,-0.014443040770642845,-0.02533494313557938,0.017276951095514193,-0.02837681770324707
31,52,L31_E52,5.833292399302567,5.846667096766341,-0.013374697463773622,0.015318627743160285,0.01233010609944607,-0.038184838336810856,-0.024593114852905273
0,112,L0_E112,4.596260132175861,4.6096790275446144,-0.01341889536875307,-0.005503844688920623,-0.008276608784993478,-0.014214669403276758,-0.05179525613784808
5,7,L5_E7,5.003127041429576,5.016566155347537,-0.013439113917960377,-0.016438210711759993,-0.03826344807942661,0.034451340374193506,-0.002378141880035045
5,23,L5_E23,4.854250053367992,4.867704286224467,-0.013454232856474846,0.00218887977740323,0.017052631378174254,-0.028569225679364152,-0.0675784230232237
37,16,L37_E16,4.7505371641404555,4.763991475503979,-0.013454311363523708,-0.02162492888815226,0.013687775929768442,-0.01412045955657959,0.006535083055496216
43,18,L43_E18,4.842959696703618,4.856427176740257,-0.013467480036639223,-0.024693398791201027,-0.004525210062662488,-0.01011525957207926,-0.010986471176147816
10,111,L10_E111,4.84508746685368,4.858582164930261,-0.013494698076581102,-0.002037384930779318,-0.024848206837972064,0.017077442846800572,-0.07252448797225952
39,36,L39_E36,5.2925601855363,5.3060679244357205,-0.013507738899420474,-0.014566549483467917,-0.030509656270345076,0.00824556329794035,-0.023313874006271718
2,27,L2_E27,4.9859590247125904,4.999470849499654,-0.013511824787063809,-0.04786646103157732,0.010650908152262772,-0.008287758157965008,0.02257840037345904
43,62,L43_E62,4.794334723217653,4.807851450100392,-0.013516726882738972,-0.010748014730565636,0.0036855951944989584,-0.015402966424038489,-0.021980416774749933
40,68,L40_E68,5.041401324885906,5.055027419508102,-0.013626094622195772,-0.009590675725656084,-0.01323243459065715,-0.024471603987509027,0.015529429912566783
44,58,L44_E58,4.875703679453029,4.889347731867762,-0.01364405241473321,-0.023803220075719445,-0.011407636006673272,0.016638328108871114,-0.047259593009949086
26,68,L26_E68,4.864448386843842,4.878098076402543,-0.013649689558700828,-0.02521076798439026,-0.02704101562499961,0.0014286992842684754,-0.046612340211869
40,23,L40_E23,4.882323236748723,4.896001565416521,-0.013678328667797501,-0.007796279647770632,-0.00490799585978241,0.0003268990600320265,0.015778392553329468
18,16,L18_E16,4.42192800918428,4.435627442937232,-0.013699433752951684,-0.056084399714189104,0.011633281707763565,-0.01584027733719129,0.014864408969879506
28,55,L28_E55,4.713932967422032,4.727642741889061,-0.013709774467028701,-0.015470218132524138,-0.006927305857340471,-0.012936847251758365,-0.01238390207290685
37,48,L37_E48,4.949584233878863,4.963315834568496,-0.013731600689633083,0.00477655670222088,-0.0018233935038249882,-0.025367090576573048,-0.004313635826110662
41,24,L41_E24,5.005898999695731,5.019652034925378,-0.013753035229647104,-0.010185051490278596,0.016217034657795892,-0.005134108819459193,-0.03898054957389796
26,106,L26_E106,4.8857356345299445,4.899498161264885,-0.013762526734940828,0.0052619856946609644,0.02376762390136644,-0.04586244779720694,0.01407142877578682
8,66,L8_E66,4.540989578360378,4.554773656022189,-0.013784077661811445,-0.02065179014907148,-0.02851147969563783,-0.0038899727034982234,0.008493477106094716
15,89,L15_E89,5.321778051923998,5.335575438662118,-0.013797386738120032,-0.02713964879512787,-0.008134250640869034,0.011308408620065435,-0.0013578295707699084
30,123,L30_E123,5.182301332454871,5.196100002148478,-0.013798669693607657,0.02282118183725057,-0.015182209014891868,-0.02690884836933094,0.01174197793006826
24,2,L24_E2,5.34105647908579,5.354880533888188,-0.013824054802398678,-0.030952464131748236,-0.012072226206461423,0.025309441382424858,0.029061508178711115
